subj_id_no	age	gender	occupation	strategy1	strategy2
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
170	19	w	stud_non_psy	1	Erst mit Wiederholen der Wörter im Kopf. Als es dafür zu viele Wörter wurden, habe ich mir die Objekte, die ich mir merken sollte, bildlich vorgestellt.
