subj_id_no	age	gender	occupation	strategy1	strategy2
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
152	27	w	non_stud	1	Wörter im Kopf wiederholen 
