subj_id_no	age	gender	occupation	strategy1	strategy2
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
49	25	w	2	1	Affirmation, dass das Wort irrelevant ist. Anschließend die gemerkten Wörter innerlich gesprochen und Bilder dazu erfunden
