subj_id_no	age	gender	occupation	strategy1	strategy2
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
33	25	w	2	1	ich habe weggeschaut von der Stelle, an der sie geziegt wurden und versucht, die *EEE*-Wörter mental zu wiederholen
