subj_id_no	age	gender	occupation	strategy1	strategy2
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
57	20	w	2	1	ich hab mir die wörter sehr kurz oder fast gar nicht angeschaut
