subj_id_no	age	gender	occupation	strategy1	strategy2
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
23	21	w	2	1	wegschauen und zuvor gemerktes Wort (*EEE) weiter im Kopf vor mich hin sagen
