subj_id_no	age	gender	occupation	strategy1	strategy2
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
149	27	w	stud_non_psy	0	none
