subj_id_no	age	gender	occupation	strategy1	strategy2
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
159	23	w	stud_non_psy	1	Gedächnispalast
